OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
101;;;Rovaniemi;2917;19660320;1966;3;20;3485000;7375000;-2.4;2.6;-6.2;1.0;2986;4.81;0.00;22.0
101;;;Rovaniemi;2917;19660321;1966;3;21;3485000;7375000;-6.4;-3.1;-9.4;2.0;4587;3.53;0.00;24.0
101;;;Rovaniemi;2917;19660322;1966;3;22;3485000;7375000;-11.4;-7.4;-14.2;0.0;8373;2.04;0.00;24.0
101;;;Rovaniemi;2917;19660323;1966;3;23;3485000;7375000;-15.1;-11.9;-18.3;0.0;8851;1.40;0.00;24.0
101;;;Rovaniemi;2917;19660324;1966;3;24;3485000;7375000;-15.9;-11.6;-23.2;0.0;8890;1.41;0.00;24.0
101;;;Rovaniemi;2917;19660325;1966;3;25;3485000;7375000;-13.6;-11.3;-16.2;0.0;5109;1.66;0.00;24.0
101;;;Rovaniemi;2917;19660326;1966;3;26;3485000;7375000;-13.4;-11.3;-15.2;0.0;6498;1.78;0.00;24.0
101;;;Rovaniemi;2917;19660327;1966;3;27;3485000;7375000;-13.0;-10.7;-15.0;0.0;7241;1.77;0.00;24.0
101;;;Rovaniemi;2917;19660328;1966;3;28;3485000;7375000;-10.1;-5.5;-13.8;0.0;9001;2.11;0.00;24.0
101;;;Rovaniemi;2917;19660329;1966;3;29;3485000;7375000;-10.5;-8.0;-16.8;3.0;4392;2.33;0.00;27.0
101;;;Rovaniemi;2917;19660330;1966;3;30;3485000;7375000;-4.8;-1.0;-8.8;2.0;4357;4.10;0.00;29.0
101;;;Rovaniemi;2917;19660331;1966;3;31;3485000;7375000;-1.3;0.4;-3.4;1.0;5469;5.01;0.00;30.0
101;;;Rovaniemi;2917;19660401;1966;4;1;3485000;7375000;-0.6;2.0;-2.6;6.0;7831;5.19;0.00;36.0
101;;;Rovaniemi;2917;19660402;1966;4;2;3485000;7375000;-0.6;2.2;-2.9;0.0;6001;5.18;0.00;36.0
101;;;Rovaniemi;2917;19660403;1966;4;3;3485000;7375000;-1.4;2.3;-5.7;2.0;7219;4.77;0.00;38.0
101;;;Rovaniemi;2917;19660404;1966;4;4;3485000;7375000;1.8;6.3;-2.9;2.0;4835;6.54;0.00;40.0
101;;;Rovaniemi;2917;19660405;1966;4;5;3485000;7375000;2.4;4.0;1.2;0.0;5297;6.97;0.00;40.0
101;;;Rovaniemi;2917;19660406;1966;4;6;3485000;7375000;2.0;4.6;0.1;0.0;5816;6.26;0.00;40.0
101;;;Rovaniemi;2917;19660407;1966;4;7;3485000;7375000;1.5;3.7;-1.2;0.0;7137;5.76;0.00;40.0
101;;;Rovaniemi;2917;19660408;1966;4;8;3485000;7375000;-0.2;2.0;-1.5;0.0;6724;4.88;0.00;40.0
101;;;Rovaniemi;2917;19660409;1966;4;9;3485000;7375000;-6.8;-1.4;-8.9;0.0;10262;2.49;0.00;40.0
101;;;Rovaniemi;2917;19660410;1966;4;10;3485000;7375000;-8.8;-4.9;-12.4;0.0;12004;1.77;0.00;40.0
101;;;Rovaniemi;2917;19660411;1966;4;11;3485000;7375000;-10.0;-6.3;-13.8;0.0;14725;1.83;0.00;40.0
101;;;Rovaniemi;2917;19660412;1966;4;12;3485000;7375000;-10.8;-5.6;-18.8;0.0;13190;2.02;0.00;40.0
101;;;Rovaniemi;2917;19660413;1966;4;13;3485000;7375000;-7.6;-4.4;-12.1;0.0;11037;2.44;0.00;40.0
101;;;Rovaniemi;2917;19660414;1966;4;14;3485000;7375000;-7.3;-2.5;-14.2;0.0;13555;2.64;0.00;40.0
101;;;Rovaniemi;2917;19660415;1966;4;15;3485000;7375000;-10.2;-5.7;-17.1;0.0;17067;1.93;0.00;40.0
101;;;Rovaniemi;2917;19660416;1966;4;16;3485000;7375000;-10.5;-5.4;-18.2;0.0;15806;1.79;0.00;40.0
101;;;Rovaniemi;2917;19660417;1966;4;17;3485000;7375000;-9.7;-6.9;-13.1;0.0;8689;2.05;0.00;40.0
101;;;Rovaniemi;2917;19660418;1966;4;18;3485000;7375000;-9.4;-6.4;-13.1;1.0;7136;2.51;0.00;41.0
101;;;Rovaniemi;2917;19660419;1966;4;19;3485000;7375000;-9.7;-4.1;-18.0;0.0;9571;2.61;0.00;41.0
101;;;Rovaniemi;2917;19660420;1966;4;20;3485000;7375000;-7.4;0.6;-20.4;0.0;18571;2.57;0.00;41.0
101;;;Rovaniemi;2917;19660421;1966;4;21;3485000;7375000;-2.6;3.4;-9.7;0.0;16986;2.92;0.00;41.0
101;;;Rovaniemi;2917;19660422;1966;4;22;3485000;7375000;-3.7;2.2;-14.1;0.0;18589;2.88;0.00;41.0
101;;;Rovaniemi;2917;19660423;1966;4;23;3485000;7375000;-4.4;2.5;-15.9;0.0;17750;2.96;0.00;41.0
101;;;Rovaniemi;2917;19660424;1966;4;24;3485000;7375000;-2.8;1.2;-10.9;1.0;13286;3.69;0.00;42.0
101;;;Rovaniemi;2917;19660425;1966;4;25;3485000;7375000;-1.9;-0.3;-3.2;0.0;6472;4.74;0.00;42.0
101;;;Rovaniemi;2917;19660426;1966;4;26;3485000;7375000;-0.3;3.7;-3.5;0.0;7100;4.86;0.00;42.0
101;;;Rovaniemi;2917;19660427;1966;4;27;3485000;7375000;1.5;3.9;-0.3;0.0;6545;5.98;0.00;42.0
101;;;Rovaniemi;2917;19660428;1966;4;28;3485000;7375000;4.0;9.6;-3.7;0.0;17791;5.49;0.00;42.0
101;;;Rovaniemi;2917;19660429;1966;4;29;3485000;7375000;4.5;8.0;-0.2;0.0;10239;6.00;0.00;42.0
101;;;Rovaniemi;2917;19660430;1966;4;30;3485000;7375000;3.2;7.9;-0.3;0.0;8499;6.31;0.00;42.0
101;;;Rovaniemi;2917;19660501;1966;5;1;3485000;7375000;4.2;6.3;1.9;0.0;11263;5.65;0.00;42.0
101;;;Rovaniemi;2917;19660502;1966;5;2;3485000;7375000;2.4;6.4;-1.0;0.0;16112;5.06;0.00;42.0
101;;;Rovaniemi;2917;19660503;1966;5;3;3485000;7375000;2.7;5.2;0.3;0.0;9654;6.04;0.00;42.0
101;;;Rovaniemi;2917;19660504;1966;5;4;3485000;7375000;-0.9;2.2;-3.1;1.0;9917;4.77;0.00;43.0
101;;;Rovaniemi;2917;19660505;1966;5;5;3485000;7375000;-2.0;0.1;-2.7;1.0;10848;4.02;0.00;44.0
101;;;Rovaniemi;2917;19660506;1966;5;6;3485000;7375000;-3.2;2.5;-12.2;0.0;22052;2.71;0.00;44.0
101;;;Rovaniemi;2917;19660507;1966;5;7;3485000;7375000;-0.3;3.4;-5.0;0.0;17724;3.74;0.00;44.0
101;;;Rovaniemi;2917;19660508;1966;5;8;3485000;7375000;0.4;5.9;-8.0;3.0;17435;4.74;0.00;47.0
101;;;Rovaniemi;2917;19660509;1966;5;9;3485000;7375000;1.9;5.1;-0.5;1.0;15387;4.79;0.00;48.0
101;;;Rovaniemi;2917;19660510;1966;5;10;3485000;7375000;0.5;3.3;-3.1;0.0;20582;3.31;0.00;48.0
101;;;Rovaniemi;2917;19660511;1966;5;11;3485000;7375000;2.7;6.5;-1.9;0.0;20567;4.44;0.00;48.0
101;;;Rovaniemi;2917;19660512;1966;5;12;3485000;7375000;6.2;12.0;-2.0;0.0;22028;5.14;1.20;48.0
101;;;Rovaniemi;2917;19660513;1966;5;13;3485000;7375000;8.6;14.8;0.2;0.0;23637;5.19;4.80;48.0
101;;;Rovaniemi;2917;19660514;1966;5;14;3485000;7375000;6.6;11.3;1.0;0.0;10201;7.99;6.40;48.0
101;;;Rovaniemi;2917;19660515;1966;5;15;3485000;7375000;6.9;9.1;5.4;1.0;9105;9.06;8.30;49.0
101;;;Rovaniemi;2917;19660516;1966;5;16;3485000;7375000;7.4;12.7;0.9;0.0;21725;6.40;10.70;49.0
101;;;Rovaniemi;2917;19660517;1966;5;17;3485000;7375000;8.2;13.5;1.3;0.0;22820;6.18;13.90;49.0
101;;;Rovaniemi;2917;19660518;1966;5;18;3485000;7375000;9.8;14.7;3.7;0.0;16629;7.03;18.70;49.0
101;;;Rovaniemi;2917;19660519;1966;5;19;3485000;7375000;15.1;20.9;5.7;0.0;24285;8.73;28.80;49.0
101;;;Rovaniemi;2917;19660520;1966;5;20;3485000;7375000;14.9;21.4;10.1;0.0;23660;8.85;38.70;49.0
101;;;Rovaniemi;2917;19660521;1966;5;21;3485000;7375000;10.7;14.9;7.0;3.0;14972;9.57;44.40;52.0
101;;;Rovaniemi;2917;19660522;1966;5;22;3485000;7375000;6.4;10.5;4.2;1.0;13112;7.13;45.80;53.0
101;;;Rovaniemi;2917;19660523;1966;5;23;3485000;7375000;6.2;9.8;2.0;4.0;21783;5.01;47.00;57.0
101;;;Rovaniemi;2917;19660524;1966;5;24;3485000;7375000;6.5;10.9;2.4;6.0;11776;8.57;48.50;63.0
101;;;Rovaniemi;2917;19660525;1966;5;25;3485000;7375000;6.9;9.2;5.8;3.0;11431;8.54;50.40;66.0
101;;;Rovaniemi;2917;19660526;1966;5;26;3485000;7375000;7.8;11.1;4.0;0.0;17262;6.03;53.20;66.0
101;;;Rovaniemi;2917;19660527;1966;5;27;3485000;7375000;7.4;11.8;1.6;0.0;17470;6.14;55.60;66.0
101;;;Rovaniemi;2917;19660528;1966;5;28;3485000;7375000;4.9;7.9;2.8;0.0;9823;7.00;55.60;66.0
101;;;Rovaniemi;2917;19660529;1966;5;29;3485000;7375000;4.1;6.8;1.7;1.0;14346;5.73;55.60;67.0
101;;;Rovaniemi;2917;19660530;1966;5;30;3485000;7375000;6.5;12.6;-2.9;0.0;21185;5.17;57.10;67.0
101;;;Rovaniemi;2917;19660531;1966;5;31;3485000;7375000;8.5;11.9;2.8;0.0;15823;5.98;60.60;67.0
101;;;Rovaniemi;2917;19660601;1966;6;1;3485000;7375000;8.6;12.4;5.2;2.0;16673;7.00;64.20;69.0
101;;;Rovaniemi;2917;19660602;1966;6;2;3485000;7375000;8.5;12.0;5.7;2.0;10601;8.61;67.70;71.0
101;;;Rovaniemi;2917;19660603;1966;6;3;3485000;7375000;8.0;11.6;6.0;1.0;10451;9.08;70.70;72.0
101;;;Rovaniemi;2917;19660604;1966;6;4;3485000;7375000;9.5;13.6;5.2;1.0;19685;8.21;75.20;73.0
101;;;Rovaniemi;2917;19660605;1966;6;5;3485000;7375000;8.4;13.1;3.4;1.0;19317;7.94;78.60;74.0
101;;;Rovaniemi;2917;19660606;1966;6;6;3485000;7375000;6.6;12.4;-1.3;2.0;17155;7.57;80.20;76.0
101;;;Rovaniemi;2917;19660607;1966;6;7;3485000;7375000;10.1;14.2;4.6;0.0;19073;7.62;85.30;76.0
101;;;Rovaniemi;2917;19660608;1966;6;8;3485000;7375000;12.7;19.5;0.9;0.0;26880;6.88;93.00;76.0
101;;;Rovaniemi;2917;19660609;1966;6;9;3485000;7375000;16.5;23.3;5.2;0.0;27293;7.93;104.50;76.0
101;;;Rovaniemi;2917;19660610;1966;6;10;3485000;7375000;17.6;23.9;6.3;0.0;28397;9.27;117.10;76.0
101;;;Rovaniemi;2917;19660611;1966;6;11;3485000;7375000;18.1;24.8;9.6;1.0;23539;10.61;130.20;77.0
101;;;Rovaniemi;2917;19660612;1966;6;12;3485000;7375000;14.8;20.0;11.5;0.0;23832;8.10;140.00;77.0
101;;;Rovaniemi;2917;19660613;1966;6;13;3485000;7375000;13.9;21.5;2.6;0.0;26889;7.31;148.90;77.0
101;;;Rovaniemi;2917;19660614;1966;6;14;3485000;7375000;18.6;24.1;8.8;0.0;28695;10.43;162.50;77.0
101;;;Rovaniemi;2917;19660615;1966;6;15;3485000;7375000;20.0;26.3;12.1;0.0;28958;11.30;177.50;77.0
101;;;Rovaniemi;2917;19660616;1966;6;16;3485000;7375000;21.7;28.0;11.5;1.0;25045;12.27;194.20;78.0
101;;;Rovaniemi;2917;19660617;1966;6;17;3485000;7375000;20.7;27.1;12.8;1.0;24281;12.86;209.90;79.0
101;;;Rovaniemi;2917;19660618;1966;6;18;3485000;7375000;18.5;22.7;12.4;0.0;26496;12.45;223.40;79.0
101;;;Rovaniemi;2917;19660619;1966;6;19;3485000;7375000;22.3;29.2;12.0;0.0;27915;13.46;240.70;79.0
101;;;Rovaniemi;2917;19660620;1966;6;20;3485000;7375000;22.5;28.9;14.2;0.0;29005;13.79;258.20;79.0
101;;;Rovaniemi;2917;19660621;1966;6;21;3485000;7375000;18.4;24.6;13.3;1.0;23148;12.04;271.60;80.0
101;;;Rovaniemi;2917;19660622;1966;6;22;3485000;7375000;10.2;14.5;8.1;0.0;12780;10.45;276.80;80.0
101;;;Rovaniemi;2917;19660623;1966;6;23;3485000;7375000;9.1;12.4;6.5;1.0;11117;10.09;280.90;81.0
101;;;Rovaniemi;2917;19660624;1966;6;24;3485000;7375000;10.2;13.1;7.9;0.0;11947;10.69;286.10;81.0
101;;;Rovaniemi;2917;19660625;1966;6;25;3485000;7375000;13.6;19.2;9.5;3.0;12614;13.68;294.70;84.0
101;;;Rovaniemi;2917;19660626;1966;6;26;3485000;7375000;14.1;19.0;10.2;10.0;17052;13.96;303.80;94.0
101;;;Rovaniemi;2917;19660627;1966;6;27;3485000;7375000;10.0;13.4;8.7;7.0;12565;10.57;308.80;101.0
101;;;Rovaniemi;2917;19660628;1966;6;28;3485000;7375000;11.7;17.5;3.4;0.0;25583;8.47;315.50;101.0
101;;;Rovaniemi;2917;19660629;1966;6;29;3485000;7375000;13.2;17.6;6.9;2.0;22283;10.39;323.70;103.0
101;;;Rovaniemi;2917;19660630;1966;6;30;3485000;7375000;13.1;17.8;7.3;0.0;21702;9.27;331.80;103.0
101;;;Rovaniemi;2917;19660701;1966;7;1;3485000;7375000;11.3;15.3;6.2;0.0;18921;8.47;338.10;103.0
101;;;Rovaniemi;2917;19660702;1966;7;2;3485000;7375000;11.0;15.7;4.3;0.0;24143;7.63;344.10;103.0
101;;;Rovaniemi;2917;19660703;1966;7;3;3485000;7375000;13.3;20.1;3.3;1.0;20245;9.37;352.40;104.0
101;;;Rovaniemi;2917;19660704;1966;7;4;3485000;7375000;13.7;17.6;9.9;2.0;15939;12.98;361.10;106.0
101;;;Rovaniemi;2917;19660705;1966;7;5;3485000;7375000;15.9;20.6;10.2;0.0;25317;10.33;372.00;106.0
101;;;Rovaniemi;2917;19660706;1966;7;6;3485000;7375000;15.9;21.9;6.3;0.0;23256;10.78;382.90;106.0
101;;;Rovaniemi;2917;19660707;1966;7;7;3485000;7375000;14.1;18.8;10.4;2.0;13836;13.19;392.00;108.0
101;;;Rovaniemi;2917;19660708;1966;7;8;3485000;7375000;11.9;14.8;10.0;2.0;15164;10.99;398.90;110.0
101;;;Rovaniemi;2917;19660709;1966;7;9;3485000;7375000;8.8;11.6;7.6;13.0;11221;10.47;402.70;123.0
101;;;Rovaniemi;2917;19660710;1966;7;10;3485000;7375000;9.9;13.7;6.6;0.0;17755;9.55;407.60;123.0
101;;;Rovaniemi;2917;19660711;1966;7;11;3485000;7375000;10.9;14.9;5.8;1.0;10913;12.08;413.50;124.0
101;;;Rovaniemi;2917;19660712;1966;7;12;3485000;7375000;14.6;18.2;12.2;1.0;15594;14.16;423.10;125.0
101;;;Rovaniemi;2917;19660713;1966;7;13;3485000;7375000;16.9;21.4;11.8;0.0;20611;14.15;435.00;125.0
101;;;Rovaniemi;2917;19660714;1966;7;14;3485000;7375000;13.5;17.8;9.2;6.0;17489;12.60;443.50;131.0
101;;;Rovaniemi;2917;19660715;1966;7;15;3485000;7375000;13.7;18.6;8.1;3.0;18410;12.52;452.20;134.0
101;;;Rovaniemi;2917;19660716;1966;7;16;3485000;7375000;13.6;18.7;9.8;3.0;16029;12.58;460.80;137.0
101;;;Rovaniemi;2917;19660717;1966;7;17;3485000;7375000;13.4;18.6;9.5;3.0;16762;13.61;469.20;140.0
101;;;Rovaniemi;2917;19660718;1966;7;18;3485000;7375000;15.4;19.5;10.4;0.0;21858;11.61;479.60;140.0
101;;;Rovaniemi;2917;19660719;1966;7;19;3485000;7375000;15.9;21.2;11.9;0.0;18899;12.36;490.50;140.0
101;;;Rovaniemi;2917;19660720;1966;7;20;3485000;7375000;18.3;22.6;13.5;0.0;24582;11.75;503.80;140.0
101;;;Rovaniemi;2917;19660721;1966;7;21;3485000;7375000;15.2;20.4;6.9;1.0;23084;10.66;514.00;141.0
101;;;Rovaniemi;2917;19660722;1966;7;22;3485000;7375000;13.9;17.9;11.4;0.0;18060;10.80;522.90;141.0
101;;;Rovaniemi;2917;19660723;1966;7;23;3485000;7375000;13.8;19.4;3.3;0.0;24289;8.75;531.70;141.0
101;;;Rovaniemi;2917;19660724;1966;7;24;3485000;7375000;17.4;22.7;11.1;0.0;21274;13.39;544.10;141.0
101;;;Rovaniemi;2917;19660725;1966;7;25;3485000;7375000;21.3;26.8;14.5;0.0;25117;15.29;560.40;141.0
101;;;Rovaniemi;2917;19660726;1966;7;26;3485000;7375000;21.9;26.9;14.8;0.0;25128;14.61;577.30;141.0
101;;;Rovaniemi;2917;19660727;1966;7;27;3485000;7375000;18.8;24.2;9.5;0.0;22100;12.76;591.10;141.0
101;;;Rovaniemi;2917;19660728;1966;7;28;3485000;7375000;17.6;25.1;10.9;3.0;17944;13.33;603.70;144.0
101;;;Rovaniemi;2917;19660729;1966;7;29;3485000;7375000;10.9;17.3;9.8;2.0;7081;11.39;609.60;146.0
101;;;Rovaniemi;2917;19660730;1966;7;30;3485000;7375000;12.9;16.1;10.1;2.0;11923;12.42;617.50;148.0
101;;;Rovaniemi;2917;19660731;1966;7;31;3485000;7375000;12.3;18.4;6.3;3.0;11486;13.02;624.80;151.0
101;;;Rovaniemi;2917;19660801;1966;8;1;3485000;7375000;14.0;16.9;11.4;1.0;14827;13.37;633.80;152.0
101;;;Rovaniemi;2917;19660802;1966;8;2;3485000;7375000;14.9;19.8;9.4;1.0;18256;12.20;643.70;153.0
101;;;Rovaniemi;2917;19660803;1966;8;3;3485000;7375000;15.6;22.2;5.1;0.0;20462;12.12;654.30;153.0
101;;;Rovaniemi;2917;19660804;1966;8;4;3485000;7375000;16.8;20.4;12.8;0.0;13912;14.99;666.10;153.0
101;;;Rovaniemi;2917;19660805;1966;8;5;3485000;7375000;15.1;18.2;10.5;2.0;8634;14.65;676.20;155.0
101;;;Rovaniemi;2917;19660806;1966;8;6;3485000;7375000;13.1;15.6;12.0;1.0;8854;14.02;684.30;156.0
101;;;Rovaniemi;2917;19660807;1966;8;7;3485000;7375000;15.5;20.2;10.6;0.0;16585;13.81;694.80;156.0
101;;;Rovaniemi;2917;19660808;1966;8;8;3485000;7375000;13.7;17.2;12.2;21.0;6820;14.23;703.50;177.0
101;;;Rovaniemi;2917;19660809;1966;8;9;3485000;7375000;14.1;19.2;11.9;1.0;10376;13.65;712.60;178.0
101;;;Rovaniemi;2917;19660810;1966;8;10;3485000;7375000;14.8;19.2;10.6;12.0;12840;14.47;722.40;190.0
101;;;Rovaniemi;2917;19660811;1966;8;11;3485000;7375000;13.4;17.1;12.0;14.0;10598;13.12;730.80;204.0
101;;;Rovaniemi;2917;19660812;1966;8;12;3485000;7375000;13.3;17.6;10.6;1.0;9345;11.98;739.10;205.0
101;;;Rovaniemi;2917;19660813;1966;8;13;3485000;7375000;11.4;16.2;4.0;0.0;17464;8.24;745.50;205.0
101;;;Rovaniemi;2917;19660814;1966;8;14;3485000;7375000;10.5;15.3;5.2;0.0;18043;7.59;751.00;205.0
101;;;Rovaniemi;2917;19660815;1966;8;15;3485000;7375000;9.4;15.0;2.5;0.0;9406;9.08;755.40;205.0
101;;;Rovaniemi;2917;19660816;1966;8;16;3485000;7375000;9.6;14.1;5.9;0.0;14682;8.63;760.00;205.0
101;;;Rovaniemi;2917;19660817;1966;8;17;3485000;7375000;10.3;14.8;3.6;0.0;8777;10.10;765.30;205.0
101;;;Rovaniemi;2917;19660818;1966;8;18;3485000;7375000;12.6;16.1;9.4;0.0;16163;10.20;772.90;205.0
101;;;Rovaniemi;2917;19660819;1966;8;19;3485000;7375000;10.8;14.4;6.6;0.0;15549;8.50;778.70;205.0
101;;;Rovaniemi;2917;19660820;1966;8;20;3485000;7375000;9.0;14.0;3.1;2.0;17201;7.82;782.70;207.0
101;;;Rovaniemi;2917;19660821;1966;8;21;3485000;7375000;7.8;11.5;4.9;5.0;10073;8.54;785.50;212.0
101;;;Rovaniemi;2917;19660822;1966;8;22;3485000;7375000;6.5;12.5;1.1;0.0;12313;7.44;787.00;212.0
101;;;Rovaniemi;2917;19660823;1966;8;23;3485000;7375000;8.6;14.3;3.4;0.0;10638;8.10;790.60;212.0
101;;;Rovaniemi;2917;19660824;1966;8;24;3485000;7375000;9.7;15.0;5.0;0.0;13111;8.23;795.30;212.0
101;;;Rovaniemi;2917;19660825;1966;8;25;3485000;7375000;7.8;14.0;-0.7;0.0;13868;7.82;798.10;212.0
101;;;Rovaniemi;2917;19660826;1966;8;26;3485000;7375000;9.2;13.5;3.9;0.0;7691;9.56;802.30;212.0
101;;;Rovaniemi;2917;19660827;1966;8;27;3485000;7375000;9.1;12.7;6.3;0.0;11305;8.29;806.40;212.0
101;;;Rovaniemi;2917;19660828;1966;8;28;3485000;7375000;5.2;11.2;-3.4;0.0;10611;6.73;806.60;212.0
101;;;Rovaniemi;2917;19660829;1966;8;29;3485000;7375000;9.3;13.0;5.2;0.0;5936;9.42;810.90;212.0
101;;;Rovaniemi;2917;19660830;1966;8;30;3485000;7375000;10.0;14.6;7.8;0.0;7539;10.02;815.90;212.0
101;;;Rovaniemi;2917;19660831;1966;8;31;3485000;7375000;5.6;10.8;-0.9;10.0;10450;7.42;816.50;222.0
101;;;Rovaniemi;2917;19660901;1966;9;1;3485000;7375000;10.1;13.7;6.1;8.0;6942;10.43;821.60;230.0
101;;;Rovaniemi;2917;19660902;1966;9;2;3485000;7375000;6.8;10.6;5.8;5.0;4688;9.49;823.40;235.0
101;;;Rovaniemi;2917;19660903;1966;9;3;3485000;7375000;6.0;7.1;4.5;5.0;5645;8.28;824.40;240.0
101;;;Rovaniemi;2917;19660904;1966;9;4;3485000;7375000;9.1;12.2;6.1;0.0;4284;10.59;828.50;240.0
101;;;Rovaniemi;2917;19660905;1966;9;5;3485000;7375000;11.8;13.9;9.7;0.0;3613;12.61;835.30;240.0
101;;;Rovaniemi;2917;19660906;1966;9;6;3485000;7375000;12.2;14.2;10.1;14.0;5933;12.89;842.50;254.0
101;;;Rovaniemi;2917;19660907;1966;9;7;3485000;7375000;11.0;12.8;9.4;6.0;5148;12.21;848.50;260.0
101;;;Rovaniemi;2917;19660908;1966;9;8;3485000;7375000;5.4;10.1;3.4;0.0;5730;6.75;848.90;260.0
101;;;Rovaniemi;2917;19660909;1966;9;9;3485000;7375000;2.2;5.3;-1.9;0.0;9979;4.50;848.90;260.0
101;;;Rovaniemi;2917;19660910;1966;9;10;3485000;7375000;3.3;7.5;-1.3;0.0;7899;4.98;848.90;260.0
101;;;Rovaniemi;2917;19660911;1966;9;11;3485000;7375000;4.7;9.3;-1.9;2.0;9797;6.15;848.90;262.0
101;;;Rovaniemi;2917;19660912;1966;9;12;3485000;7375000;6.2;9.5;3.6;0.0;8006;7.21;850.10;262.0
101;;;Rovaniemi;2917;19660913;1966;9;13;3485000;7375000;4.1;9.3;-1.6;3.0;11104;5.63;850.10;265.0
101;;;Rovaniemi;2917;19660914;1966;9;14;3485000;7375000;5.0;6.3;2.7;13.0;3777;8.53;850.10;278.0
101;;;Rovaniemi;2917;19660915;1966;9;15;3485000;7375000;6.6;9.6;4.2;8.0;5013;9.06;851.70;286.0
101;;;Rovaniemi;2917;19660916;1966;9;16;3485000;7375000;6.2;9.1;3.7;2.0;4377;8.64;852.90;288.0
101;;;Rovaniemi;2917;19660917;1966;9;17;3485000;7375000;3.4;7.1;0.1;0.0;5359;7.02;852.90;288.0
101;;;Rovaniemi;2917;19660918;1966;9;18;3485000;7375000;3.0;5.3;0.3;0.0;4860;5.83;852.90;288.0
101;;;Rovaniemi;2917;19660919;1966;9;19;3485000;7375000;3.8;7.7;-0.9;0.0;3520;6.79;852.90;288.0
101;;;Rovaniemi;2917;19660920;1966;9;20;3485000;7375000;6.4;8.8;4.2;0.0;5414;6.21;854.30;288.0
101;;;Rovaniemi;2917;19660921;1966;9;21;3485000;7375000;2.5;6.0;-1.2;0.0;8185;4.50;854.30;288.0
101;;;Rovaniemi;2917;19660922;1966;9;22;3485000;7375000;3.0;6.6;1.0;0.0;5875;5.09;854.30;288.0
101;;;Rovaniemi;2917;19660923;1966;9;23;3485000;7375000;1.6;5.9;-1.4;0.0;7437;5.38;854.30;288.0
101;;;Rovaniemi;2917;19660924;1966;9;24;3485000;7375000;-0.6;5.0;-5.6;0.0;7108;5.15;854.30;288.0
101;;;Rovaniemi;2917;19660925;1966;9;25;3485000;7375000;0.1;5.8;-7.4;2.0;8219;4.81;854.30;290.0
101;;;Rovaniemi;2917;19660926;1966;9;26;3485000;7375000;-1.8;2.4;-5.7;0.0;6532;4.48;854.30;290.0
101;;;Rovaniemi;2917;19660927;1966;9;27;3485000;7375000;-3.8;1.5;-11.2;2.0;6363;3.70;854.30;292.0
101;;;Rovaniemi;2917;19660928;1966;9;28;3485000;7375000;0.3;1.8;-1.9;0.0;4006;5.47;854.30;292.0
101;;;Rovaniemi;2917;19660929;1966;9;29;3485000;7375000;1.4;3.1;-0.9;0.0;2924;5.31;854.30;292.0
101;;;Rovaniemi;2917;19660930;1966;9;30;3485000;7375000;0.7;2.9;-1.1;0.0;5875;5.31;854.30;292.0
101;;;Rovaniemi;2917;19661001;1966;10;1;3485000;7375000;-1.3;1.9;-3.7;2.0;5029;4.24;854.30;294.0
101;;;Rovaniemi;2917;19661002;1966;10;2;3485000;7375000;1.3;2.8;-4.6;9.0;2264;6.14;854.30;303.0
101;;;Rovaniemi;2917;19661003;1966;10;3;3485000;7375000;4.2;9.2;2.3;3.0;2877;9.06;854.30;306.0
101;;;Rovaniemi;2917;19661004;1966;10;4;3485000;7375000;1.1;4.5;-3.6;7.0;4963;5.99;854.30;313.0
101;;;Rovaniemi;2917;19661005;1966;10;5;3485000;7375000;0.5;3.8;-0.7;3.0;3171;6.10;854.30;316.0
101;;;Rovaniemi;2917;19661006;1966;10;6;3485000;7375000;-0.8;1.0;-3.3;0.0;3937;5.17;854.30;316.0
101;;;Rovaniemi;2917;19661007;1966;10;7;3485000;7375000;1.3;3.5;-5.3;3.0;2761;5.42;854.30;319.0
101;;;Rovaniemi;2917;19661008;1966;10;8;3485000;7375000;3.3;4.3;0.9;2.0;2557;7.43;854.30;321.0
101;;;Rovaniemi;2917;19661009;1966;10;9;3485000;7375000;0.7;4.7;-1.8;5.0;2136;6.37;854.30;326.0
101;;;Rovaniemi;2917;19661010;1966;10;10;3485000;7375000;-2.6;0.9;-2.7;0.0;4330;4.06;854.30;326.0
101;;;Rovaniemi;2917;19661011;1966;10;11;3485000;7375000;-2.8;1.4;-10.5;0.0;2919;4.05;854.30;326.0
101;;;Rovaniemi;2917;19661012;1966;10;12;3485000;7375000;-1.8;0.0;-5.5;0.0;2552;4.26;854.30;326.0
101;;;Rovaniemi;2917;19661013;1966;10;13;3485000;7375000;-0.4;2.8;-5.0;0.0;2549;5.03;854.30;326.0
101;;;Rovaniemi;2917;19661014;1966;10;14;3485000;7375000;-0.8;1.6;-2.7;0.0;2531;5.07;854.30;326.0
101;;;Rovaniemi;2917;19661015;1966;10;15;3485000;7375000;-0.8;0.6;-7.0;2.0;1631;5.14;854.30;328.0
101;;;Rovaniemi;2917;19661016;1966;10;16;3485000;7375000;1.1;2.4;0.2;3.0;1342;6.57;854.30;331.0
